exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,correct,is_exempt,is_invalidated,note,explanation,explanation_summary,explanation_correct,explanation_choices,explanation_point,related_links,diagram_id
2026,令和8年度（実技）,75,truefalse,リスク管理,FP2級;実技;○×;正解未収録,"下記＜資料＞の養老保険のハーフタックスプラン（福利厚生プラン）に関する次の（ア）～（エ）の記述について、適切なものは○、不適切なものは×を選択しなさい。

なお、当該法人の役員・従業員の大部分は法人の同族関係者ではない。

＜資料＞保険の種類 養老保険保険契約者（保険料負担者）および満期保険金受取人 株式会社ＡＹ被保険者 役員・従業員死亡保険金受取人 被保険者の遺族",,養老保険に入院特約等を付加した場合、株式会社ＡＹが支払った養老保険部分の保険料の２分の１相当額を福利厚生費として損金の額に算入することはできない。,課長以上の役職者全員を被保険者とする役職による加入基準を設けた場合、職種等に応じた合理的な基準により、普遍的に設けられた格差であると認められない。,死亡保険金が被保険者の遺族に支払われた場合、株式会社ＡＹは当該契約に係る資産計上額を取り崩し、同額を損金の額に算入する。,役員・従業員の２分の１以上が被保険者となれば、株式会社ＡＹが支払った保険料の２分の１相当額を福利厚生費として損金の額に算入することができる。,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q015,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,76,single,タックスプランニング,FP2級;実技;四答択;正解未収録,下記＜資料＞に基づき、真野さんが契約している火災保険に関する次の記述のうち、最も不適切なものはどれか。,"なお、超過保険や一部保険には該当せず、保険契約は有効に継続しているものとする。また、記載のない事項については一切考慮しないものとする。

＜資料＞

火災保険証券

保険契約者  記名被保険者住所 ×××× ×－××氏名 真野 大輔 様  保険契約者に同じ

証券番号 ××－×××××

火災保険期間 ２０××年×月×日 午後×時から
２０××年×月×日 午後×時まで
５年間

火災保険料 ××,×××円
地震保険料 ××,×××円
保険料払込方法  年払い地震保険期間 ２０××年×月×日から５年間

保険の対象等
保険の対象 火災保険：建物、家財
地震保険：建物、家財所在地 保険契約者住所に同じ構造級別 Ｈ構造（非耐火）
面積 ７８.６０ｍ2
建物建築年月 ２０××年×月

建物・家財等に関する補償事故の種類 補償の有無 建物保険金額 補償の有無 家財保険金額
① 火災、落雷、破裂・爆発 ○ １,２００万円
（免責金額 ０円） ○ ６００万円
（免責金額 ０円）
② 風災、ひょう災、雪災 ○ １,２００万円
（免責金額 ０円） ○ ６００万円
（免責金額 ０円）
③ 盗難 ○ １,２００万円
（免責金額 ０円） ○ ６００万円
（免責金額 ０円）
④ 水災 ○ １,２００万円
（免責金額 ０円） ○ ６００万円
（免責金額 ０円）
⑤ 破損、汚損等 ○ １,２００万円
（免責金額 １万円） ○ ６００万円
（免責金額 １万円）
⑥ 地震、噴火、津波（地震保険） 〇 ６００万円 ○ ３００万円

その他の補償・付帯している特約個人賠償責任特約 ○ 日常生活での賠償事故の補償
保険金額：１億円（免責金額 ０円）
※「補償の有無」について、○は有、×は無を示すものとする。",,,,,噴火により、建物と家財が全損となった場合でも、補償の対象とならない。,真野さんの飼い犬が、近所の子どもにかみついてケガをさせた場合の法律上の損害賠償責任は、補償の対象となる。,自宅の車庫に置いていた自動車が火災により損壊した場合でも、家財として補償の対象とならない。,"突風により、建物と家財が全損となった場合、合計で１,８００万円の損害保険金が支払われる。",,FALSE,FALSE,fp2_jitsugi_202605_q016,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,77,open,タックスプランニング,FP2級;実技;記述;正解未収録,"西川さんは地震保険の加入を検討している。下記＜資料＞に基づく西川さんの自宅に係る年間の地震保険料を計算しなさい。

なお、西川さんの自宅は岡山県にあるイ構造のマンションで、火災保険の保険金額は１,８００万円であり、地震保険の保険金額は、火災保険の保険金額に基づく契約可能な最大額とする。

また、地震保険料の割引制度は考慮せず、解答に当たっては、解答欄に記載されている単位に従うこと。

＜資料：年間保険料例（地震保険金額１００万円当たり、割引適用なしの場合)＞建物の所在地（都道府県）建物の構造区分イ構造※ ロ構造※北海道・青森県・岩手県・秋田県・山形県・栃木県・群馬県・新潟県・富山県・石川県・福井県・長野県・岐阜県・滋賀県・京都府・兵庫県・奈良県・鳥取県・島根県・岡山県・広島県・山口県・福岡県・佐賀県・長崎県・熊本県・大分県・鹿児島県７３０円 １,１２０円宮城県・福島県・山梨県・愛知県・三重県・大阪府・和歌山県・香川県・愛媛県・宮崎県・沖縄県 １,１６０円 １,９５０円茨城県・徳島県・高知県 ２,３００円４,１１０円 埼玉県 ２,６５０円千葉県・東京都・神奈川県・静岡県 ２,７５０円※イ構造：主として鉄骨・コンクリート造の建物、ロ構造：主として木造の建物",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q017,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,78,open,タックスプランニング,FP2級;実技;記述;正解未収録,"伊丹さん（６６歳）の当年分の収入および経費は以下のとおりである。伊丹さんの当年分の所得税における総所得金額を計算しなさい。

なお、記載のない事項については一切考慮しないものとし、総所得金額が最も少なくなるように計算すること。

また、解答に当たっては、解答欄に記載されている単位に従うこと。

＜収入および経費＞内容 金額老齢基礎年金 ７２万円遺族厚生年金 １１４万円駐車場収入 ９６万円駐車場収入に係る経費 １８万円※伊丹さんは、駐車場経営を始めた６年前から青色申告者となっており、帳簿書類の備え付け等により、１０万円の青色申告特別控除の適用を受けるための要件を満たしている。

なお、この駐車場経営は、事業的規模には該当しない。

＜公的年金等控除額の速算表＞納税者区分 公的年金等の収入金額（Ａ）公的年金等控除額公的年金等に係る雑所得以外の所得に係る合計所得金額１,０００万円 以下６５歳未満の者１３０万円 以下 ６０万円１３０万円 超 ４１０万円 以下 （Ａ）×２５％＋ ２７.５万円４１０万円 超 ７７０万円 以下 （Ａ）×１５％＋ ６８.５万円７７０万円 超 １,０００万円 以下 （Ａ）× ５％＋１４５.５万円１,０００万円 超  １９５.５万円６５歳以上の者３３０万円 以下 １１０万円３３０万円 超 ４１０万円 以下 （Ａ）×２５％＋ ２７.５万円４１０万円 超 ７７０万円 以下 （Ａ）×１５％＋ ６８.５万円７７０万円 超 １,０００万円 以下 （Ａ）× ５％＋１４５.５万円１,０００万円 超  １９５.５万円",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q018,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,79,open,タックスプランニング,FP2級;実技;記述;正解未収録,"会社員の松尾さんの退職に係るデータが下記＜資料＞のとおりである場合、松尾さんの退職一時金に係る退職所得の金額を計算しなさい。

なお、松尾さんは勤務先の役員であったことはなく、退職は障害者になったことに基因するものではない。

また、記載のない事項については一切考慮しないものとし、解答に当たっては、解答欄に記載されている単位に従うこと。

＜資料＞支給される退職一時金 ２,２００万円勤続期間 ３５年１０ヵ月",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q019,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,80,single,タックスプランニング,FP2級;実技;四答択;正解未収録,会社員の小谷さんが、配当所得のすべてについて総合課税を選択した場合、下記＜資料＞に基づく小谷さんの当年分の所得税における配当控除の金額として、正しいものはどれか。,"なお、記載のない事項については一切考慮しないものとする。

＜資料＞

［小谷さんの当年分の給与所得の金額および所得控除額］給与所得の金額 １,２５０万円
所得控除額 ２９０万円

［小谷さんが当年中に受け取った配当金］銘柄 配当金の金額
（税引前） 左記の計算期間 備考株式会社ＰＡ ３０万円 １２ヵ月内国法人から受け取った非上場株式に係る利益剰余金の配当で、少額配当に該当するものはない。
株式会社ＰＢ ２３万円 １２ヵ月 内国法人から受け取った上場株式に係る利益剰余金の配当である。

［剰余金の配当等に係る配当控除の控除率］課税総所得金額等 控除率
① その年分の課税総所得金額等が１ ,０００万円
以下である場合 １０％
②その年分の課税総所得金額等が１ ,０００万円
を超え、かつ、課税総所得金額等から配当所得の金額を差し引いた金額が１ ,０００万円以下である場合課税総所得金額等１,０００万円以下の部
分の配当所得：１０％
課税総所得金額等１,０００万円超の部分
の配当所得：５％
③その年分の課税総所得金額等から配当所得の金額を差し引いた金額が１ ,０００万円を超える場合
５％",,,,,"２６,５００円","３３,０００円","４６,５００円","５３,０００円",,FALSE,FALSE,fp2_jitsugi_202605_q020,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,81,open,相続・事業承継,FP2級;実技;記述;正解未収録,"個人事業主として飲食業を営む大野さん（青色申告者）の当年分の飲食 業の財務データが下記＜資料＞のとおりである場合、大野さんの当年分の所得税における事業所得の金額を計算しなさい。

なお、解答に当たっては、解答欄に記載されている単位に従うこと。

＜資料＞売上高（収入金額） １,５６０万円売上原価 ４８０万円販売費および一般管理費 ６４０万円青色事業専従者給与 １８０万円※青色事業専従者給与は大野さんの妻に対して支払われたものであり、この金額は販売費および一般管理費に含まれていない。※大野さんは、青色申告特別控除１０万円の適用を受けるものとする。",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q021,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,82,truefalse,相続・事業承継,FP2級;実技;○×;正解未収録,"住宅借入金等特別控除（以下「住宅ローン控除」という）に関する次の（ア）～（エ）の記述について、適切なものは○、不適切なものは×を選択しなさい。

なお、記載のない事項については住宅ローン控除の適用要件をすべて満たしているものとする。",,住宅ローン控除は、取得した住宅への入居が取得した年の翌年となった場合であっても、取得した年分から適用を受けることができる。,当年分の住宅ローン控除可能額が所得税から控除しきれない場合、その差額を翌年度の住民税から控除することができるが、そのためには、市区町村への住民税の申告が必要である。,夫婦が連帯債務により住宅ローンを組んで共有名義で住宅を取得した場合、夫婦それぞれが住宅ローン控除の適用を受けることができる。,住宅ローン控除の適用を受けていた者が、勤務先からの転勤命令により同居家族と共に転居し、家屋を居住の用に供しなくなり住宅ローン控除の適用を受けることができなくなった場合であっても所定の手続きを行い、転勤終了後にその家屋に戻って再び居住の用に供したときは、残りの控除期間について住宅ローン控除の再適用を受けることができる。,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q022,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,83,open,相続・事業承継,FP2級;実技;記述;正解未収録,"下記＜相続人等関係図＞の場合において、民法の規定に基づく法定相続分および遺留分に関する次の記述の空欄（ア）～（ウ）にあてはまる適切な語句または数値を語群の中から選び、その番号のみを解答欄に入力しなさい。

なお、同じ番号を何度選んでもよいものとする。

また、記載のない事項については一切考慮しないものとする。

＜相続人等関係図＞

［各自の法定相続分と遺留分］
・ 被相続人の孫Ａの法定相続分は（ ア ）である。
・ 被相続人の孫Ａの遺留分は（ イ ）である。
・ 被相続人の孫Ｂの遺留分は（ ウ ）である。

＜語群＞１．ゼロ    ２． １／２   ３． １／３   ４． ２／３    ５． １／４６．１／６   ７． １／８   ８． １／９   ９． １／１２

孫Ｂ二男の妻二男（相続放棄）配偶者被相続人孫Ａ長男長男の妻（すでに死亡）",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q023,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,84,open,相続・事業承継,FP2級;実技;記述;正解未収録,"下記の相続事例における相続税の課税価格の合計額を計算しなさい。

なお、記載のない事項については一切考慮しないものとする。

また、解答に当たっては、解答欄に記載されている単位に従うこと。

＜課税価格の合計額を算出するための財産等の相続税評価額＞土地：８００万円（小規模宅地等の特例適用後）建物：３００万円現預金：１,０００万円死亡保険金：１,２００万円（生命保険金等の非課税限度額控除前）債務および葬式費用：２００万円

＜相続人等関係図＞

※｢小規模宅地等の特例」の適用対象となる要件はすべて満たしており、その適用を受けるものとする。※死亡保険金はすべて被相続人の配偶者が受け取っている。※すべての相続人は、相続により財産を取得している。※相続開始前７年以内に被相続人からの贈与により財産を取得した相続人はおらず、相続時精算課税制度を選択した相続人もいない。

また、相続を放棄した者もいない。※債務および葬式費用は被相続人の配偶者がすべて負担している。

配偶者長女被相続人",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q024,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,85,open,相続・事業承継,FP2級;実技;記述;正解未収録,"二木さん（５９歳）は当年中に夫から居住用不動産（財産評価額２,８００万円）の贈与を受けた。二木さんが贈与税の配偶者控除の適用を受けた場合の当年分の贈与税額を計算しなさい。

なお、当年においては、このほかに二木さんが受けた贈与はないものとし、記載のない事項については一切考慮しないものとする。

また、納付すべき贈与税額が最も少なくなるように計算するものとし、解答に当たっては、解答欄に記載されている単位に従うこと。

＜贈与税の速算表＞（イ）１８歳以上の者が直系尊属から贈与を受けた財産の場合（特例贈与財産、特例税率）基礎控除後の課税価格 税率 控除額２００万円 以下 １０％ －２００万円 超 ４００万円 以下 １５％  １０万円４００万円 超 ６００万円 以下 ２０％  ３０万円６００万円 超 １,０００万円 以下 ３０％  ９０万円１,０００万円 超 １,５００万円 以下 ４０％ １９０万円１,５００万円 超 ３,０００万円 以下 ４５％ ２６５万円３,０００万円 超 ４,５００万円 以下 ５０％ ４１５万円４,５００万円 超  ５５％ ６４０万円

（ロ）上記（イ）以外の場合（一般贈与財産、一般税率）基礎控除後の課税価格 税率 控除額２００万円 以下 １０％ －２００万円 超 ３００万円 以下 １５％  １０万円３００万円 超 ４００万円 以下 ２０％  ２５万円４００万円 超 ６００万円 以下 ３０％  ６５万円６００万円 超 １,０００万円 以下 ４０％ １２５万円１,０００万円 超 １,５００万円 以下 ４５％ １７５万円１,５００万円 超 ３,０００万円 以下 ５０％ ２５０万円３,０００万円 超  ５５％ ４００万円",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q025,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,86,single,相続・事業承継,FP2級;実技;四答択;正解未収録,下記＜資料＞の土地に係る路線価方式による普通借地権の相続税評価額として、正しいものはどれか。,"なお、記載のない事項については一切考慮しないものとする。

＜資料＞

注１：奥行価格補正率（２０ｍ以上２４ｍ未満） １.００
注２：借地権割合 ７０％
注３：借家権割合 ３０％",,,,,"４５,０００千円","１０５,０００千円","１１８,５００千円","１５０,０００千円

（５００ｍ2）２０ｍ２５ｍ３００Ｃ",,FALSE,FALSE,fp2_jitsugi_202605_q026,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,87,truefalse,相続・事業承継,FP2級;実技;○×;正解未収録,"配偶者短期居住権に関する次の（ア）～（エ）の記述について、適切なものは○、不適切なものは×を選択しなさい。

なお、記載のない事項については要件をすべて満たしているものとする。",,配偶者が相続放棄をした場合であっても、配偶者短期居住権は直ちに消滅しない。,居住建物の取得者は、配偶者短期居住権を有する配偶者に対し、配偶者短期居住権の設定の登記を備えさせる義務はない。,配偶者短期居住権を有する配偶者は、その後の遺産分割協議により、配偶者居住権を取得することはできない。,配偶者短期居住権を有する配偶者が、居住建物の取得者の承諾を得ずに第三者に居住建物を使用させた場合であっても、居住建物の取得者は、配偶者に対する意思表示によって配偶者短期居住権を消滅させることはできない。,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q027,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,88,open,ライフプランニングと資金計画,FP2級;実技;記述;正解未収録,"島田家が考えている進学プランは下記＜資料＞のとおりである。下記＜資料＞に基づく島田家のキャッシュフロー表の空欄（ア）にあてはまる教育費の予測数値を計算しなさい。

なお、記載のない事項については一切考慮しないものとする。

＜資料＞

［島田家の進学プラン］春香 公立小学校 → 公立中学校 → 私立高等学校 → 私立大学雄太 公立小学校 → 公立中学校 → 公立高等学校 → 国立大学

［教育費］中学校 高校公立 私立 公立 私立年間教育費 ５０万円 １５５万円 ５５万円 １００万円

［計算に際しての留意点］上記の教育費は基準年の金額とする。

＜島田家のキャッシュフロー表＞ （単位：万円)経過年数 基準年 １年後 ２年後 ３年後 ４年後家族・年齢島田 正人 本人 ４１歳 ４２歳 ４３歳 ４４歳 ４５歳京子 妻 ３８歳 ３９歳 ４０歳 ４１歳 ４２歳春香 長女 １４歳 １５歳 １６歳 １７歳 １８歳雄太 長男 １０歳 １１歳 １２歳 １３歳 １４歳ライフイベント    春香高校入学雄太中学校入学  変動率収入給与収入（本人） １％ ４８０給与収入（妻） １％ ３４０収入合計 － ８２０支出基本生活費 ２％ ３１０住宅関連費 － ２４２ ２４２ ２４２ ２４２ ２４２教育費 １％ ６０    （ ア ）保険料 － １８ １８ １８ １８ １８一時的支出 －その他支出 － １２ １２ １２ １２ １２支出合計 － ６４２年間収支  １７８金融資産残高 １％ ５４０※年齢および金融資産残高は各年１２月３１日現在のものとする。※給与収入は可処分所得で記載している。※記載されている数値は正しいものとする。

また、問題作成の都合上、一部を空欄としている。※各項目の計算に当たっては端数を残し、表中に記入の際は万円未満四捨五入したものを使用すること。ただし、金融資産残高は各年ごとに端数を残さず、万円未満四捨五入のうえ計算すること。※収入合計と支出合計、年間収支は表中に記載すべき整数で計算すること。",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q028,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,89,open,ライフプランニングと資金計画,FP2級;実技;記述;正解未収録,"下記は、中村家のキャッシュフロー表（一部抜粋）である。このキャッシュフロー表の空欄（ア）にあてはまる数値を計算しなさい。

なお、記載のない事項については一切考慮しないものとする。

＜中村家のキャッシュフロー表＞ （単位：万円)経過年数 基準年 １年後 ２年後 ３年後 ４年後家族・年齢中村 徹 本人 ３８歳 ３９歳 ４０歳 ４１歳 ４２歳麻里 妻 ３５歳 ３６歳 ３７歳 ３８歳 ３９歳仁美 長女  ７歳  ８歳  ９歳 １０歳 １１歳ライフイベント

仁美小学校入学   海外旅行

変動率収入給与収入（本人） １％ ４８０給与収入（妻） － ８０ ８０ ８０ ８０ ８０収入合計 － ５６０支出基本生活費 ２％ ２５０住宅関連費 － １９２ １９２ １９２ １９２ １９２教育費 －   ４０保険料 － １８ １８ １８ １８ １８一時的支出 －    １２０その他支出 － １２ １２ １２ １２ １２支出合計 － ５２２年間収支  ３８  ４８金融資産残高 １％ ５４０ ５９３ （ ア ）※年齢および金融資産残高は各年１２月３１日現在のものとする。※給与収入は可処分所得で記載している。※記載されている数値は正しいものとする。

また、問題作成の都合上、一部を空欄としている。※各項目の計算に当たっては端数を残し、表中に記入の際は万円未満四捨五入したものを使用すること。ただし、金融資産残高は各年ごとに端数を残さず、万円未満四捨五入のうえ計算すること。※収入合計と支出合計、年間収支は表中に記載すべき整数で計算すること。",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q029,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,90,single,ライフプランニングと資金計画,FP2級;実技;四答択;正解未収録,日本学生支援機構の奨学金に関する次の記述のうち、最も不適切なものはどれか。,,,,,,貸与型奨学金は原則として、学生本人が申込人になる。,奨学金には、進学前に申し込む「予約採用」と、進学後に申し込む「在学採用」がある。,貸与型奨学金の「第二種」は、無利子である。,給付型奨学金における支給金額は、収入基準に応じて、国公立・私立の別、自宅通学・自宅外通学の別などによって決められている。,,FALSE,FALSE,fp2_jitsugi_202605_q030,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,91,open,ライフプランニングと資金計画,FP2級;実技;記述;正解未収録,"最上さんは、将来の子どもの進学費用の準備として新たに積立てを開始する予定である。毎年年末に４０万円を積み立てるものとし、６年間、年利１.０％で複利運用しながら積み立てた場合、６年後の合計額はいくらになるか、下記の係数早見表を乗算で使用し、計算しなさい。

なお、税金は一切考慮しないものとし、解答に当たっては、解答欄に記載されている単位に従うこと。

＜係数早見表（年利率１.０％)＞終価係数 現価係数 減債基金係数 資本回収係数 年金終価係数 年金現価係数１年 １.０１０ ０.９９０ １.０００ １.０１０ １.０００ ０.９９０２年 １.０２０ ０.９８０ ０.４９８ ０.５０８ ２.０１０ １.９７０３年 １.０３０ ０.９７１ ０.３３０ ０.３４０ ３.０３０ ２.９４１４年 １.０４１ ０.９６１ ０.２４６ ０.２５６ ４.０６０ ３.９０２５年 １.０５１ ０.９５１ ０.１９６ ０.２０６ ５.１０１ ４.８５３６年 １.０６２ ０.９４２ ０.１６３ ０.１７３ ６.１５２ ５.７９５７年 １.０７２ ０.９３３ ０.１３９ ０.１４９ ７.２１４ ６.７２８８年 １.０８３ ０.９２３ ０.１２１ ０.１３１ ８.２８６ ７.６５２９年 １.０９４ ０.９１４ ０.１０７ ０.１１７ ９.３６９ ８.５６６１０年 １.１０５ ０.９０５ ０.０９６ ０.１０６ １０.４６２ ９.４７１１５年 １.１６１ ０.８６１ ０.０６２ ０.０７２ １６.０９７ １３.８６５２０年 １.２２０ ０.８２０ ０.０４５ ０.０５５ ２２.０１９ １８.０４６２５年 １.２８２ ０.７８０ ０.０３５ ０.０４５ ２８.２４３ ２２.０２３３０年 １.３４８ ０.７４２ ０.０２９ ０.０３９ ３４.７８５ ２５.８０８※記載されている数値は正しいものとする。",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q031,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,92,open,ライフプランニングと資金計画,FP2級;実技;記述;正解未収録,"榎本さんは、自宅のリフォーム費用５５０万円をリフォームローンにより返済しようと考えている。今後５年間、年利１.０％で毎年借入応当日に元利均等返済をする場合、毎年の返済額はいくらになるか、下記の係数早見表を乗算で使用し、計算しなさい。

なお、税金は一切考慮しないものとし、解答に当たっては、解答欄に記載されている単位に従うこと。

＜係数早見表（年利率１.０％)＞終価係数 現価係数 減債基金係数 資本回収係数 年金終価係数 年金現価係数１年 １.０１０ ０.９９０ １.０００ １.０１０ １.０００ ０.９９０２年 １.０２０ ０.９８０ ０.４９８ ０.５０８ ２.０１０ １.９７０３年 １.０３０ ０.９７１ ０.３３０ ０.３４０ ３.０３０ ２.９４１４年 １.０４１ ０.９６１ ０.２４６ ０.２５６ ４.０６０ ３.９０２５年 １.０５１ ０.９５１ ０.１９６ ０.２０６ ５.１０１ ４.８５３６年 １.０６２ ０.９４２ ０.１６３ ０.１７３ ６.１５２ ５.７９５７年 １.０７２ ０.９３３ ０.１３９ ０.１４９ ７.２１４ ６.７２８８年 １.０８３ ０.９２３ ０.１２１ ０.１３１ ８.２８６ ７.６５２９年 １.０９４ ０.９１４ ０.１０７ ０.１１７ ９.３６９ ８.５６６１０年 １.１０５ ０.９０５ ０.０９６ ０.１０６ １０.４６２ ９.４７１１５年 １.１６１ ０.８６１ ０.０６２ ０.０７２ １６.０９７ １３.８６５２０年 １.２２０ ０.８２０ ０.０４５ ０.０５５ ２２.０１９ １８.０４６２５年 １.２８２ ０.７８０ ０.０３５ ０.０４５ ２８.２４３ ２２.０２３３０年 １.３４８ ０.７４２ ０.０２９ ０.０３９ ３４.７８５ ２５.８０８※記載されている数値は正しいものとする。",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q032,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,93,open,リスク管理,FP2級;実技;記述;正解未収録,"藤原家（高志さんと陽子さん）の現時点の資産および負債が下記＜資料＞のとおりである場合、＜資料＞に基づく藤原家のバランスシートの空欄（ア）にあてはまる数値を計算しなさい。

なお、記載のない事項については一切考慮しないものとする。

＜資料＞

［保有資産（時価)] （単位：万円)高志 陽子金融資産現金・預貯金 １,５００ ３００株式・投資信託 ４５０ ２００生命保険（解約返戻金相当額） ［生命保険］を参照 ［生命保険］を参照不動産土地（自宅の敷地） ２,４００建物（自宅の家屋） ７２０その他（動産等） ２５０ １００

［生命保険] （単位：万円）保険種類 保険契約者 被保険者 死亡保険金受取人 保険金額 解約返戻金相当額定期保険特約付終身保険Ａ 高志 高志 陽子（終身保険部分）    ２００ １２０（定期保険部分）    ２,０００ －個人年金保険Ｂ 高志 高志 陽子 － ４００終身保険Ｃ 高志 高志 陽子 ４００ ２８０終身保険Ｄ 陽子 陽子 高志 ２００ １２０※１：解約返戻金相当額は、現時点で解約した場合の金額である。※２：個人年金保険Ｂは、据置期間中に被保険者が死亡した場合、払込保険料相当額が死亡保険金として支払われるものである。※３：終身保険Ｃには、主契約とは別に保険金額４００万円の災害割増特約が付保されている。※４：すべての契約において、保険契約者が保険料を全額負担している。※５：契約者配当および契約者貸付については考慮しないこと。

［負債残高］住宅ローン：１,１２０万円（債務者は高志さん）自動車ローン：７０万円（債務者は高志さん）

＜藤原家（高志さんと陽子さん）のバランスシート＞ （単位：万円)［資産］ ××× ［負債］ ×××負債合計 ×××［純資産］ （ ア ）資産合計 ××× 負債・純資産合計 ×××",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q033,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
2026,令和8年度（実技）,94,open,ライフプランニングと資金計画,FP2級;実技;記述;正解未収録,"杉山さん夫婦はマンション購入に当たり、住宅ローンの年間元利合計返済額を世帯の手取り年収の２０％以内に抑えたいと考えている。下記＜資料＞に基づき、住宅ローンの借入可能額を計算しなさい。

なお、記載のない事項については一切考慮しないものとし、計算に当たっては、毎月の返済額は円未満を切り捨て、計算結果は万円未満を切り捨てること。

また、解答に当たっては、解答欄に記載されている単位に従うこと。

＜資料＞

［杉山さん夫婦のデータ］氏名 続柄 年齢 備考 年収（手取り）杉山 信也 本人 ３３歳 会社員 ４８０万円亜紀 妻 ３２歳 会社員 ３７０万円

［住宅ローンの条件］適用金利年２.５％（全期間固定） 、返済期間３０年（返済回数３６０回） 、元利均等返済のみ（ボーナス返済なし）

［借入額１００万円当たりの毎月の元利合計返済額早見表］全期間固定金利、元利均等返済（ボーナス返済なし）の場合 （単位：円）返済期間 適用金利２.０％ ２.５％ ３.０％２５年 ４,２３８ ４,４８６ ４,７４２３０年 ３,６９６ ３,９５１ ４,２１６３５年 ３,３１２ ３,５７４ ３,８４８※記載されている数値は正しいものとする。",,,,,,,,,,,FALSE,FALSE,fp2_jitsugi_202605_q034,（正解・解説は解答資料の公表後に追加予定です。現時点では問題文の確認用に掲載しています。）,,,,,,
